,Target,Student Price,Worker Price,Guest Price,Student Tax,Worker Tax,Guest Tax,Week,Year,x0_Friday,x0_Monday,x0_Thursday,x0_Tuesday,x0_Wednesday,x0_April,x0_August,x0_December,x0_February,x0_January,x0_July,x0_June,x0_March,x0_May,x0_November,x0_October,x0_September,temp,dew_point,feels_like,temp_min,temp_max,pressure,humidity,wind_speed,wind_deg,wind_gust,rain_1h,snow_1h,is_holiday,is_leacture_free
2023-10-16,123.0,1.212,1.2,1.26,0.0,0.07,0.07,0.7924528301886793,0.9868292682926828,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.9403481692566124,-0.9448920970117805,-0.7088060062620561,-1.1788456713767983,-0.6327691281580663,0.8645732460304245,0.3672377390014279,-1.1732858053547504,0.0361260478222103,-0.8473801608091946,-0.607831832673266,-0.1905825430599761,0.0,0.0
2023-10-17,133.0,1.2566037735849056,1.26,1.47,0.0,0.07,0.07,0.7924528301886793,0.9868292682926828,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.8823120921335516,-0.970696114914022,-0.8114447648621941,-1.0264411422004789,-0.5383205808029836,0.4777741514204316,0.0017650126417383,-0.5872031675152537,-0.8233766860220431,-0.393684807661287,-0.607831832673266,-0.1905825430599761,0.0,0.0
2023-10-18,118.0,1.1736263736263737,1.155,1.26,0.003076923076923,0.07,0.07,0.7924528301886793,0.9868292682926828,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.6918524263368395,-0.7683979487243556,-0.7632169144356232,-1.1788456713767983,-0.3175613255392962,-0.5107124236939946,-0.0615835932606084,0.947313703089668,-0.6765192045198776,0.8742316703324186,-0.607831832673266,-0.1905825430599761,0.0,0.0
2023-10-19,125.0,1.1891891891891893,1.26,1.26,0.0012612612612612,0.07,0.07,0.7924528301886793,0.9868292682926828,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.1843246288767381,0.06633202574118,-0.1849278894745558,0.0355265876983443,-0.2356300555445258,-2.057908802133966,0.97635894960091,0.7164198960903555,-0.8983512949994642,0.3293921614181901,1.1945408215685651,-0.1905825430599761,0.0,0.0
2023-10-20,88.0,1.15,1.356923076923077,1.26,0.0,0.07,0.07,0.7924528301886793,0.9868292682926828,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.1395949841136793,0.4537923565678615,0.2094522658598544,0.5754277389293492,-0.0774571870823993,-3.318587332714684,1.0494534948728478,1.6696995280902556,-0.8620233916805078,0.963350400415043,0.0590079442661007,-0.1905825430599761,0.0,0.0
2023-10-21,0.0,1.15,1.356923076923077,1.26,0.0,0.07,0.07,0.7924528301886793,0.9868292682926828,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.331724338637146,0.4860640482078744,0.3845069967928127,0.6532513282959802,0.2718886447008581,-1.862121606096818,0.2697783453055096,1.1327028911913062,0.196896343361423,1.0544945561813637,-0.3334748958753551,-0.1905825430599761,0.0,0.0
2023-10-22,0.0,1.15,1.356923076923077,1.26,0.0,0.07,0.07,0.7924528301886793,0.9868292682926828,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0112016785735742,0.114272823859298,0.0279176904080438,0.1733391938684206,0.0488535208262053,-0.5536901008728827,0.255159436251122,0.7471776477526726,0.4249119067463641,0.6919433587997771,-0.5430531114848703,-0.1905825430599761,0.0,0.0
2023-10-23,139.0,1.263157894736842,1.26,1.512,0.0024561403508771,0.07,0.07,0.8113207547169812,0.9868292682926828,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.012346690021001,0.0115901686410758,0.0842577125986739,-0.3049516157806676,0.125095119293561,-0.286273442870921,0.0115109520113295,0.1027395495675466,-1.013518477861689,0.149129275569245,-0.4725586207798516,-0.1905825430599761,0.0,0.0
2023-10-24,143.0,1.2226415094339622,1.26,1.47,0.0013207547169811,0.07,0.07,0.8113207547169812,0.9868292682926828,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0547863118892061,0.3127037212160705,0.1383223695384093,0.5948836362710068,-0.2845612306802915,-1.088523416876832,0.8545347074810129,-0.2589800367625811,0.0995066451020922,-0.0331590359633964,1.3545823680340134,-0.1905825430599761,0.0,0.0
2023-10-25,159.0,1.2672,1.323,1.26,0.0,0.07,0.07,0.8113207547169812,0.9868292682926828,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.0822433146513541,0.1358761876844307,-0.0542922453960186,0.1846884673177211,-0.1912506176306917,-1.6615591125953402,0.800932040948259,0.4834193937717058,0.0160297608798086,1.1456387119476843,0.6705952825447771,-0.1905825430599761,0.0,0.0
2023-10-26,133.0,1.2339622641509431,1.47,1.575,0.0,0.07,0.07,0.8113207547169812,0.9868292682926828,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.0856402675782001,0.1633471318077471,-0.0637894220954049,0.3824900902912421,-0.3938029240066521,-2.1868418336706306,0.903264404328972,1.1798928663444508,0.6196913032650259,1.1456387119476843,0.2800176989088623,-0.1905825430599761,0.0,0.0
2023-10-27,99.0,1.2,1.26,1.26,0.0016666666666666,0.07,0.07,0.8113207547169812,0.9868292682926828,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.1463823919480704,0.1377431450520348,-0.0689831906028817,0.4732842778856454,-0.5201136319152568,-2.291898377885699,1.098183191720807,-0.4968259383157052,0.5995950163226246,-0.393684807661287,0.4915011710239185,-0.1905825430599761,0.0,0.0
2023-10-28,0.0,1.2,1.26,1.26,0.0016666666666666,0.07,0.07,0.8113207547169812,0.9868292682926828,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.1003220132789746,0.1404769040545976,0.0003659850874284,0.395460688519014,-0.2538370044322526,-1.4800978089511416,0.883772525589788,-0.8819298426904714,0.3027883168656163,-0.6650918492765532,1.78517033828629,-0.1905825430599761,0.0,0.0
2023-10-29,0.0,1.2,1.26,1.26,0.0016666666666666,0.07,0.07,0.8113207547169812,0.9868292682926828,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.069525633063317,0.2395589986352979,0.1351071795099714,0.3646555177280559,-0.0444570922233946,-1.4036930495220117,0.4890619811213233,-0.9004687615006353,-0.6030904637687947,-0.6650918492765532,0.2628703903589929,-0.1905825430599761,0.0,0.0
2023-10-30,130.0,1.211111111111111,1.344,1.26,0.0012962962962962,0.07,0.07,0.8301886792452831,0.9868292682926828,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.20477041993045,0.3882488175551913,0.2691558714648503,0.4441004318731587,0.1433020681812878,-1.4227942393792907,0.4841890114365285,0.0068849125377225,-0.7630878251948382,0.0579851198029241,0.3390806505806348,-0.1905825430599761,0.0,0.0
2023-10-31,117.0,1.2,1.3341176470588234,1.68,0.0,0.07,0.07,0.8301886792452831,0.9868292682926828,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.1230643252468406,0.0890688993966436,-0.1346225316449941,0.3646555177280559,-0.4233892159492083,-1.2938612078426266,0.7619482834698926,2.036896522250659,0.9906996775862864,1.0544945561813637,0.4533960409130976,-0.1905825430599761,0.0,0.0
2023-11-01,0.0,1.2,1.3341176470588234,1.68,0.0,0.07,0.07,0.8301886792452831,0.9868292682926828,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.0011770481937453,0.159346508877167,-0.0199144443227194,0.3646555177280559,-0.0524226323617749,-0.9595903853401678,0.4890619811213233,0.944785668706464,-0.1462864028857428,0.6919433587997771,-0.3811063085138813,-0.1905825430599761,1.0,0.0
2023-11-02,117.0,1.2,1.26,1.26,0.0013592233009708,0.07,0.07,0.8301886792452831,0.9868292682926828,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.334769340704673,-0.1231641470706302,-0.3458357842823868,-0.0520249503391159,-0.5326309092755689,-2.597517415602232,0.8983914346441756,0.0127836594318655,-0.3016461596327706,0.6007992030334566,0.108544613410168,-0.1905825430599761,0.0,0.0
2023-11-03,88.0,1.2705882352941176,1.26,0.756,0.0,0.07,0.07,0.8301886792452831,0.9868292682926828,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.5807893382709819,-0.4304119881391811,-0.664090132635779,-0.2936023423313671,-0.8034592739805049,-2.9126870482474114,0.781440162209075,0.6072930785487095,0.8662572853660305,0.420536317184511,-0.607831832673266,-0.1905825430599761,0.0,0.0
2023-11-04,0.0,1.2705882352941176,1.26,0.756,0.0,0.07,0.07,0.8301886792452831,0.9868292682926828,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.5929953386182923,-0.513824976241776,-0.766728891235917,-0.473569392741702,-0.6327691281580663,-2.946114130497653,0.4939349508061197,1.170834076471302,-0.3372011288385578,1.41704575356295,-0.2420225836093847,-0.1905825430599761,0.0,0.0
2023-11-05,0.0,1.2705882352941176,1.26,0.756,0.0,0.07,0.07,0.8301886792452831,0.9868292682926828,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.3086876512832975,-0.1509684764381618,-0.5945925635595409,0.0825450062740174,-0.6134242449648566,-3.390216794679497,0.644997011034792,3.779554890406056,0.3414350225240806,2.865225117405602,1.588928918215562,-0.1905825430599761,0.0,0.0
2023-11-06,165.0,1.2085106382978723,1.4175,1.26,0.0,0.07,0.07,0.8490566037735849,0.9868292682926828,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.2519182345736366,-0.1297651749060873,-0.4259682126834586,0.2025230398809073,-0.4256650845601741,-1.0598716320909067,0.4598241630125481,2.187946576647107,0.6343770514152428,1.5061644836455752,0.5734272007621837,-0.1905825430599761,0.0,0.0
2023-11-07,181.0,1.2379746835443035,1.356923076923077,1.26,0.000886075949367,0.07,0.07,0.8490566037735849,0.9868292682926828,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.4599384197379412,-0.3144606002012015,-0.5867277141053616,-0.0552675998960588,-0.6327691281580663,-0.1525651138699271,0.6791077988283619,1.1145853114450102,0.5315768143637265,0.8742316703324186,-0.209633223015187,-0.1905825430599761,0.0,0.0
2023-11-08,146.0,1.209090909090909,1.26,1.26,0.001060606060606,0.07,0.07,0.8490566037735849,0.9868292682926828,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.5597167150298705,-0.4896212075117663,-0.7820628744484678,-0.3552126839132836,-0.6964934492651099,0.1196268415963641,0.4208404055341818,1.829808372359852,0.4998865157237859,0.8742316703324186,-0.4115904126025381,-0.1905825430599761,0.0,0.0
2023-11-09,155.0,1.181954887218045,1.197,1.26,0.0010526315789473,0.07,0.07,0.8490566037735849,0.9868292682926828,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.6533920101481444,-0.5685668333418802,-0.8914782643393139,-0.6373231953673221,-0.739734952873461,-0.7733537842316528,0.5329187082844861,1.792309195675657,-0.2846416091430463,0.8742316703324186,0.030429096682985,-0.1905825430599761,0.0,0.0
2023-11-10,98.0,1.1675675675675674,1.7107142857142856,1.26,0.0018918918918918,0.07,0.07,0.8490566037735849,0.9868292682926828,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.5936862442983288,-0.4502150716455524,-0.7806284050511647,-0.2076721290723785,-0.7602177703721537,-1.432344834307937,0.7619482834698926,1.2650033572456572,0.2069444868326236,0.3293921614181901,0.6801215650724822,-0.1905825430599761,0.0,0.0
2023-11-11,0.0,1.1675675675675674,1.7107142857142856,1.26,0.0018918918918918,0.07,0.07,0.8490566037735849,0.9868292682926828,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.8604334122657309,-0.7611968274493115,-1.014100665577744,-0.4573561449569872,-0.949114865082319,-1.2413329357350922,0.7375834350459122,1.2077012445596962,0.8291564479339045,0.7830875145660976,1.14881466543558,-0.1905825430599761,0.0,0.0
2023-11-12,0.0,1.1675675675675674,1.7107142857142856,1.26,0.0018918918918918,0.07,0.07,0.8490566037735849,0.9868292682926828,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.889393875353925,-0.7585297454955914,-0.893110591584521,-0.5821981528992916,-0.962770076748114,-0.6730725374809139,0.8983914346441756,-0.0278755602313346,0.1242405367235097,-0.393684807661287,-0.607831832673266,-0.1905825430599761,0.0,0.0
2023-11-13,133.0,1.1700000000000002,1.26,1.26,0.0035,0.07,0.07,0.8679245283018868,0.9868292682926828,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.524307798928003,-0.2732541840162265,-0.5090685088030884,-0.5481503325513905,-0.2538370044322526,-0.8640844360537455,1.2053885247863148,1.1769434928973788,-0.1006832902087543,2.502673920024015,3.5456273494062183,-0.1905825430599761,0.0,0.0
2023-11-14,124.0,1.144954128440367,1.26,1.26,0.0012844036697247,0.07,0.07,0.8679245283018868,0.9868292682926828,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.2218638374920515,-0.0922926734563204,-0.3764048217835364,0.2933172274753106,-0.5508378581632957,-0.9500397904115218,0.4646971326973446,3.3936083079035555,0.7541818389564827,2.3224110341750697,0.4972169405405416,-0.1905825430599761,0.0,0.0
2023-11-15,138.0,1.1898305084745764,1.26,1.26,0.0023728813559322,0.07,0.07,0.8679245283018868,0.9868292682926828,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.3672994831397219,-0.1581029206643629,-0.5631331657428239,0.0825450062740174,-0.5701827413565054,-0.1764416011915359,0.9081373740137684,2.495734762802213,1.144513566106976,2.1401227226424275,1.781359825275208,-0.1905825430599761,0.0,0.0
2023-11-16,128.0,1.2,1.418125,1.26,0.0,0.07,0.07,0.8679245283018868,0.9868292682926828,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.6364072455139153,-0.472485205959115,-0.6750712431944443,-0.3876391794827133,-0.8114248141188851,-0.143014518941294,0.8886454952745845,0.2651657586884138,-0.1555616122437743,0.3293921614181901,0.7067951561500568,-0.1905825430599761,0.0,0.0
2023-11-17,102.0,1.170731707317073,1.26,1.44,0.0,0.07,0.07,0.8679245283018868,0.9868292682926828,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-1.095571645371466,-1.0394401522711567,-1.067373891125864,-1.2128934917246994,-1.1084256678499285,0.3727176072053631,0.6839807685131583,-0.1738695458613744,1.7412187014736695,-0.3045660775786624,-0.3963483605582097,-0.1905825430599761,0.0,0.0
2023-11-18,0.0,1.170731707317073,1.26,1.44,0.0,0.07,0.07,0.8679245283018868,0.9868292682926828,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-1.1808984968559662,-1.1539913221834333,-1.072419266247413,-1.3928605421350344,-1.1084256678499285,1.046034549674623,0.5524105870236701,-0.502935354741782,-0.0751764644741677,0.6919433587997771,0.2666809033700749,-0.1905825430599761,0.0,0.0
2023-11-19,0.0,1.170731707317073,1.26,1.44,0.0,0.07,0.07,0.8679245283018868,0.9868292682926828,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.4004053803081347,-0.1805730861244544,-0.5270241085003656,-0.4784333670771165,-0.3938029240066521,-0.2910487403352376,0.9861048889705012,2.2064854954572706,0.5679047176826835,2.1401227226424275,1.8308964944192756,-0.1905825430599761,0.0,0.0
2023-11-20,0.0,1.170731707317073,1.26,1.44,0.0,0.07,0.07,0.8867924528301887,0.9868292682926828,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.3053482738297879,-0.1189634929935209,-0.5113438740539831,0.1101075275080326,-0.6134242449648566,-0.4916112338367153,0.7668212531546874,2.574103828681542,0.8708948900450463,1.959859836793483,1.0706991487083972,-0.1905825430599761,0.0,0.0
2023-11-21,130.0,1.2719999999999998,1.33,1.26,0.0,0.07,0.07,0.8867924528301887,0.9868292682926828,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.6300739434469147,-0.4398134520260442,-0.6435129164537754,-0.8529593909040296,-0.7602177703721537,-0.0713850569764805,0.995850828340094,-0.1243622058569599,0.5246204073452029,-0.0331590359633964,-0.1867701449486944,-0.1905825430599761,0.0,0.0
2023-11-22,145.0,1.240677966101695,1.344,1.1025,0.0,0.07,0.07,0.8867924528301887,0.9868292682926828,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-1.4809818638851264,-1.459638914079752,-1.486387348524307,-1.225864089952471,-1.531737229489576,1.3659794797841058,0.6742348291435671,-0.0832816471298922,-0.1509240075647585,0.149129275569245,-0.607831832673266,-0.1905825430599761,0.0,0.0
2023-11-23,115.0,1.25,1.365,1.26,0.0014583333333333,0.07,0.07,0.8867924528301887,0.9868292682926828,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-1.2016832427303958,-1.0953821962504349,-1.4983082838605162,-1.1983015687184562,-0.994632237301636,0.7260896195651141,0.9471211314921348,2.1129482232787176,0.8832618358557548,2.1401227226424275,-0.3792010520083402,-0.1905825430599761,0.0,0.0
2023-11-24,81.0,1.1647058823529413,1.386,1.26,0.0020588235294117,0.07,0.07,0.8867924528301887,0.9868292682926828,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-1.038917379608478,-0.9275560643126002,-1.3272107098856354,-0.9551028519477331,-0.9297699818891092,-1.1267257965913906,0.9130103436985632,2.3859759366647664,1.513203138088728,2.231266878408749,0.7125109256666801,2.4263786140466164,0.0,0.0
2023-11-25,0.0,1.1647058823529413,1.386,1.26,0.0020588235294117,0.07,0.07,0.8867924528301887,0.9868292682926828,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-1.438548740036222,-1.339220163869291,-1.6267180271501347,-1.328007550996175,-1.518082017823781,-0.8640844360537455,1.0884372523512142,1.117113345828214,1.735808162681484,1.0544945561813637,-0.1200861672547577,4.1826503239270405,0.0,0.0
2023-11-26,0.0,1.1647058823529413,1.386,1.26,0.0020588235294117,0.07,0.07,0.8867924528301887,0.9868292682926828,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-1.441024485389686,-1.319283726265234,-1.622909263577985,-1.3863752430211485,-1.45549563102222,-0.0904862468337597,1.2151344641559076,0.9203480030021574,1.2310821867819364,0.8742316703324186,-0.4001588735692918,1.9960338904335324,0.0,0.0
2023-11-27,117.0,1.224,1.35,1.26,0.0,0.07,0.07,0.9056603773584906,0.9868292682926828,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-1.288104028208287,-1.1566584041371533,-1.2470288170225876,-0.9421322537199612,-1.4498059594948056,-1.2508835306637385,1.1761507066775396,-0.3105940720863323,0.288875502828569,1.3259015977966295,0.0647237137827239,10.463357100982863,0.0,0.0
2023-11-28,132.0,1.2233009708737863,1.2075,1.68,0.0013592233009708,0.07,0.07,0.9056603773584906,0.9868292682926828,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-1.6091448675318862,-1.5029789958277031,-1.6848882344338756,-1.5598569943175975,-1.6250478425391757,-1.8477957137038552,1.23462634289509,0.1634123747644466,1.5626709213315628,1.0544945561813637,-0.607831832673266,5.403898863910117,0.0,0.0
2023-11-29,132.0,1.2555555555555555,1.33875,1.26,0.0025925925925925,0.07,0.07,0.9056603773584906,0.9868292682926828,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-1.7337957673051272,-1.636933186953293,-1.937058061587372,-1.838724856214693,-1.6443927257323854,-1.0503210371622609,1.2784830700582528,0.9711193601981736,0.6057784892279786,0.6919433587997771,-0.607831832673266,1.8913554441492688,0.0,0.0
2023-11-30,95.0,1.2444444444444445,1.066153846153846,1.26,0.0,0.07,0.07,0.9056603773584906,0.9868292682926828,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-1.5090211193999388,-1.409431096300972,-1.3099476126560217,-1.3393568244454752,-1.5613235214321322,-1.4514460241652165,1.1371669491991734,-0.9067888474586456,-0.6548770493511371,-1.1187872024244607,-0.607831832673266,-0.1905825430599761,0.0,0.0
2023-12-01,98.0,1.245,1.386,1.26,0.00175,0.07,0.07,0.9056603773584906,0.9868292682926828,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.6227326792392691,-1.5197816121361394,-1.4772858875207289,-1.5598569943175975,-1.6773928205913904,-1.3272882900928684,1.2053885247863148,-0.7898672572354535,-1.861427200008403,-1.1187872024244607,-0.607831832673266,2.973032722419993,0.0,0.0
2023-12-02,0.0,1.245,1.386,1.26,0.00175,0.07,0.07,0.9056603773584906,0.9868292682926828,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0585214369222538,-2.0608658634970967,-1.9890946755860923,-1.8695300270056512,-2.0187731122362678,-0.4820606389080692,0.97635894960091,-0.6247023441994487,-0.0241628130049944,-0.9385243165755152,-0.607831832673266,-0.1905825430599761,0.0,0.0
2023-12-03,0.0,1.245,1.386,1.26,0.00175,0.07,0.07,0.9056603773584906,0.9868292682926828,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.138090741073117,-2.1531468990958107,-2.0668033453503414,-2.321879640199196,-1.9607384626566384,0.9600791953168468,0.9714859799161136,-0.504199371933384,0.5818175317197307,-1.2099313581907811,-0.607831832673266,-0.1905825430599761,0.0,0.0
2023-12-04,121.0,1.1889908256880732,1.26,1.26,0.0,0.07,0.07,0.9245283018867924,0.9868292682926828,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.178508723355249,-2.2444944560107225,-2.136201985502628,-2.5294092118435456,-2.013083440708853,0.1578292213109226,0.7278374956763211,-0.529901054829293,-0.6262784871638735,-0.9385243165755152,-0.607831832673266,0.1467146727448735,0.0,0.0
2023-12-05,132.0,1.2475247524752475,1.47,1.512,0.0,0.07,0.07,0.9245283018867924,0.9868292682926828,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.6479507365605996,-1.631999085338911,-1.661194757147386,-1.765765241183476,-1.5567717842102005,-0.6969490248025098,0.7911861015786678,0.0696644330539592,-0.485604478567062,0.149129275569245,-0.607831832673266,3.740674661837927,0.0,0.0
2023-12-06,111.0,1.2129032258064516,1.26,0.63,0.001505376344086,0.07,0.07,0.9245283018867924,0.9868292682926828,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.356388539585222,-1.224602316908172,-1.4847055568171244,-0.9551028519477331,-1.518082017823781,-0.1812168986558525,1.2297533732102952,0.5678978760771113,0.7603653118618373,0.0579851198029241,-0.4992322118574263,5.613255756478645,0.0,0.0
2023-12-07,124.0,1.2356435643564356,1.33875,1.26,0.0,0.07,0.07,0.9245283018867924,0.9868292682926828,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.5710874796565455,-1.469640471406202,-1.6032718721735248,-1.976537462384769,-1.518082017823781,0.6067071829570959,1.2102614944711112,-0.0729588400651417,0.1768000564190212,-0.0331590359633964,-0.607831832673266,-0.1905825430599761,0.0,0.0
2023-12-08,91.0,1.2157894736842103,1.26,1.26,0.0018421052631578,0.07,0.07,0.9245283018867924,0.9868292682926828,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.7736955703272317,-1.7599523420686307,-1.7530502630367626,-2.0673316499791725,-1.638703054204971,-0.1716663037272194,0.8350428287418306,-0.1294182746233681,-0.6919778867832631,0.5116804729508316,-0.607831832673266,3.4382702614611658,0.0,0.0
2023-12-09,0.0,1.2157894736842103,1.26,1.26,0.0018421052631578,0.07,0.07,0.9245283018867924,0.9868292682926828,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.2780858958477588,-1.1334547911397888,-1.241093081585471,-0.90808443337206,-1.4020127186645228,-0.5154877211583242,1.23462634289509,-0.3485145878343947,-0.5172947772070032,0.3293921614181901,1.299329929373323,-0.1905825430599761,0.0,0.0
