,Target,Student Price,Worker Price,Guest Price,Student Tax,Worker Tax,Guest Tax,Week,Year,x0_Friday,x0_Monday,x0_Thursday,x0_Tuesday,x0_Wednesday,x0_April,x0_August,x0_December,x0_February,x0_January,x0_July,x0_June,x0_March,x0_May,x0_November,x0_October,x0_September
2022-08-05,91.0,1.0741176470588236,1.17,1.17,0.0016470588235294118,0.07,0.07,0.5849056603773585,0.9863414634146341,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-08-06,0.0,1.0741176470588236,1.17,1.17,0.0016470588235294118,0.07,0.07,0.5849056603773585,0.9863414634146341,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-08-07,0.0,1.0741176470588236,1.17,1.17,0.0016470588235294118,0.07,0.07,0.5849056603773585,0.9863414634146341,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-08-08,100.0,1.1,1.17,1.17,0.0033333333333333335,0.07,0.07,0.6037735849056604,0.9863414634146341,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-08-09,86.0,1.1289473684210527,1.17,1.17,0.0,0.07,0.07,0.6037735849056604,0.9863414634146341,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-08-10,103.0,1.0880434782608697,1.17,1.17,0.0015217391304347828,0.07,0.07,0.6037735849056604,0.9863414634146341,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-08-11,97.0,1.1258823529411766,1.17,0.7799999999999999,0.0,0.07,0.07,0.6037735849056604,0.9863414634146341,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-08-12,74.0,1.0214285714285714,1.404,1.17,0.004,0.07,0.07,0.6037735849056604,0.9863414634146341,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-08-13,0.0,1.0214285714285714,1.404,1.17,0.004,0.07,0.07,0.6037735849056604,0.9863414634146341,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-08-14,0.0,1.0214285714285714,1.404,1.17,0.004,0.07,0.07,0.6037735849056604,0.9863414634146341,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-08-15,107.0,1.1,1.17,2.335,0.0015053763440860217,0.07,0.07,0.6226415094339622,0.9863414634146341,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-08-16,109.0,1.1244444444444446,1.2674999999999998,1.17,0.0,0.07,0.07,0.6226415094339622,0.9863414634146341,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-08-17,74.0,1.1,1.17,1.17,0.0,0.07,0.07,0.6226415094339622,0.9863414634146341,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-08-18,67.0,1.0459016393442624,1.4625,1.17,0.002295081967213115,0.07,0.07,0.6226415094339622,0.9863414634146341,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-08-19,81.0,1.0706666666666669,1.17,1.17,0.0,0.07,0.07,0.6226415094339622,0.9863414634146341,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-08-20,0.0,1.0706666666666669,1.17,1.17,0.0,0.07,0.07,0.6226415094339622,0.9863414634146341,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-08-21,0.0,1.0706666666666669,1.17,1.17,0.0,0.07,0.07,0.6226415094339622,0.9863414634146341,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-08-22,82.0,1.0853333333333335,1.17,1.17,0.0018666666666666669,0.07,0.07,0.6415094339622641,0.9863414634146341,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-08-23,104.0,1.1,1.2315789473684209,0.9099999999999999,0.0,0.07,0.07,0.6415094339622641,0.9863414634146341,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-08-24,64.0,1.0568627450980392,1.17,1.17,0.0027450980392156863,0.07,0.07,0.6415094339622641,0.9863414634146341,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-08-25,93.0,1.1440000000000001,0.8099999999999999,1.404,0.0,0.07,0.07,0.6415094339622641,0.9863414634146341,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-08-26,44.0,1.0725000000000002,1.17,1.17,0.0035000000000000005,0.07,0.07,0.6415094339622641,0.9863414634146341,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-08-27,0.0,1.0725000000000002,1.17,1.17,0.0035000000000000005,0.07,0.07,0.6415094339622641,0.9863414634146341,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-08-28,0.0,1.0725000000000002,1.17,1.17,0.0035000000000000005,0.07,0.07,0.6415094339622641,0.9863414634146341,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-08-29,69.0,1.079245283018868,1.17,1.337142857142857,0.0026415094339622643,0.07,0.07,0.660377358490566,0.9863414634146341,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-08-30,78.0,1.0816666666666668,1.3641666666666665,1.17,0.0023333333333333335,0.07,0.07,0.660377358490566,0.9863414634146341,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-08-31,80.0,1.213793103448276,1.002857142857143,1.17,0.0,0.07,0.07,0.660377358490566,0.9863414634146341,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-09-01,72.0,1.011290322580645,1.2763636363636364,1.17,0.0,0.07,0.07,0.660377358490566,0.9863414634146341,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2022-09-02,68.0,1.0607142857142857,1.2763636363636364,1.17,0.0,0.07,0.07,0.660377358490566,0.9863414634146341,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2022-09-03,0.0,1.0607142857142857,1.2763636363636364,1.17,0.0,0.07,0.07,0.660377358490566,0.9863414634146341,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2022-09-04,0.0,1.0607142857142857,1.2763636363636364,1.17,0.0,0.07,0.07,0.660377358490566,0.9863414634146341,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2022-09-05,80.0,1.1169230769230771,1.17,1.17,0.0,0.07,0.07,0.6792452830188679,0.9863414634146341,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2022-09-06,77.0,1.1174603174603175,0.858,1.17,0.0,0.07,0.07,0.6792452830188679,0.9863414634146341,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2022-09-07,71.0,1.079245283018868,1.17,1.17,0.0026415094339622643,0.07,0.07,0.6792452830188679,0.9863414634146341,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2022-09-08,77.0,1.1171875,1.17,1.5599999999999998,0.0,0.07,0.07,0.6792452830188679,0.9863414634146341,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2022-09-09,68.0,1.1458333333333335,1.2674999999999998,1.4625,0.0,0.07,0.07,0.6792452830188679,0.9863414634146341,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2022-09-10,0.0,1.1458333333333335,1.2674999999999998,1.4625,0.0,0.07,0.07,0.6792452830188679,0.9863414634146341,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2022-09-11,0.0,1.1458333333333335,1.2674999999999998,1.4625,0.0,0.07,0.07,0.6792452830188679,0.9863414634146341,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2022-09-12,90.0,1.150769230769231,1.2674999999999998,1.5042857142857142,0.0,0.07,0.07,0.6981132075471698,0.9863414634146341,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2022-09-13,100.0,1.0865853658536586,1.17,1.52,0.0,0.07,0.07,0.6981132075471698,0.9863414634146341,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2022-09-14,86.0,1.1174603174603175,1.337142857142857,1.404,0.0022222222222222222,0.07,0.07,0.6981132075471698,0.9863414634146341,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2022-09-15,74.0,1.1,1.0919999999999999,1.17,0.0,0.07,0.07,0.6981132075471698,0.9863414634146341,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2022-09-16,69.0,1.079245283018868,1.17,1.17,0.0,0.07,0.07,0.6981132075471698,0.9863414634146341,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2022-09-17,0.0,1.079245283018868,1.17,1.17,0.0,0.07,0.07,0.6981132075471698,0.9863414634146341,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2022-09-18,0.0,1.079245283018868,1.17,1.17,0.0,0.07,0.07,0.6981132075471698,0.9863414634146341,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2022-09-19,69.0,1.1,1.17,1.17,0.0,0.07,0.07,0.7169811320754716,0.9863414634146341,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2022-09-20,96.0,1.1144736842105263,1.0919999999999999,1.17,0.001842105263157895,0.07,0.07,0.7169811320754716,0.9863414634146341,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2022-09-21,84.0,1.115492957746479,1.17,1.17,0.0,0.07,0.07,0.7169811320754716,0.9863414634146341,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2022-09-22,93.0,1.0860759493670888,1.17,1.404,0.0017721518987341774,0.07,0.07,0.7169811320754716,0.9863414634146341,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2022-09-23,69.0,1.0607142857142857,1.17,1.7525,0.0,0.07,0.07,0.7169811320754716,0.9863414634146341,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2022-09-24,0.0,1.0607142857142857,1.17,1.7525,0.0,0.07,0.07,0.7169811320754716,0.9863414634146341,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2022-09-25,0.0,1.0607142857142857,1.17,1.7525,0.0,0.07,0.07,0.7169811320754716,0.9863414634146341,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2022-09-26,87.0,1.1440000000000001,1.17,1.17,0.0,0.07,0.07,0.7358490566037735,0.9863414634146341,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2022-09-27,81.0,1.1166666666666667,1.17,1.17,0.004242424242424243,0.07,0.07,0.7358490566037735,0.9863414634146341,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2022-09-28,75.0,1.1196428571428572,1.2674999999999998,1.17,0.0,0.07,0.07,0.7358490566037735,0.9863414634146341,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2022-09-29,91.0,1.1602739726027398,1.43,1.17,0.0,0.07,0.07,0.7358490566037735,0.9863414634146341,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2022-09-30,50.0,1.1,1.2674999999999998,1.17,0.0,0.07,0.07,0.7358490566037735,0.9863414634146341,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2022-10-01,0.0,1.1,1.2674999999999998,1.17,0.0,0.07,0.07,0.7358490566037735,0.9863414634146341,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2022-10-02,0.0,1.1,1.2674999999999998,1.17,0.0,0.07,0.07,0.7358490566037735,0.9863414634146341,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2022-10-03,0.0,1.1,1.2674999999999998,1.17,0.0,0.07,0.07,0.7547169811320755,0.9863414634146341,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2022-10-04,102.0,1.2467532467532467,1.0499999999999998,1.26,0.0,0.07,0.07,0.7547169811320755,0.9863414634146341,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2022-10-05,92.0,1.184,1.489090909090909,1.26,0.0,0.07,0.07,0.7547169811320755,0.9863414634146341,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2022-10-06,95.0,1.232,1.26,1.26,0.0018666666666666669,0.07,0.07,0.7547169811320755,0.9863414634146341,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2022-10-07,75.0,1.180327868852459,1.26,1.26,0.002295081967213115,0.07,0.07,0.7547169811320755,0.9863414634146341,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2022-10-08,0.0,1.180327868852459,1.26,1.26,0.002295081967213115,0.07,0.07,0.7547169811320755,0.9863414634146341,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2022-10-09,0.0,1.180327868852459,1.26,1.26,0.002295081967213115,0.07,0.07,0.7547169811320755,0.9863414634146341,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2022-10-10,88.0,1.1506849315068493,1.26,1.26,0.0,0.07,0.07,0.7735849056603774,0.9863414634146341,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2022-10-11,115.0,1.2571428571428571,1.1900000000000002,1.4,0.0,0.07,0.07,0.7735849056603774,0.9863414634146341,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2022-10-12,105.0,1.1710843373493975,1.26,1.26,0.0,0.07,0.07,0.7735849056603774,0.9863414634146341,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2022-10-13,115.0,1.3170731707317074,1.26,1.89,0.0,0.07,0.07,0.7735849056603774,0.9863414634146341,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2022-10-14,76.0,1.2,1.05,1.26,0.0,0.07,0.07,0.7735849056603774,0.9863414634146341,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2022-10-15,0.0,1.2,1.05,1.26,0.0,0.07,0.07,0.7735849056603774,0.9863414634146341,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2022-10-16,0.0,1.2,1.05,1.26,0.0,0.07,0.07,0.7735849056603774,0.9863414634146341,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2022-10-17,154.0,1.1895652173913043,1.4542307692307692,1.26,0.0012173913043478262,0.07,0.07,0.7924528301886793,0.9863414634146341,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2022-10-18,134.0,1.1582608695652172,1.323,1.26,0.0024347826086956524,0.07,0.07,0.7924528301886793,0.9863414634146341,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2022-10-19,137.0,1.1893805309734513,1.0408695652173914,1.512,0.0,0.07,0.07,0.7924528301886793,0.9863414634146341,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2022-10-20,134.0,1.267924528301887,1.066153846153846,1.066153846153846,0.0,0.07,0.07,0.7924528301886793,0.9863414634146341,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2022-10-21,90.0,1.267605633802817,1.26,1.26,0.0,0.07,0.07,0.7924528301886793,0.9863414634146341,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2022-10-22,0.0,1.267605633802817,1.26,1.26,0.0,0.07,0.07,0.7924528301886793,0.9863414634146341,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2022-10-23,0.0,1.267605633802817,1.26,1.26,0.0,0.07,0.07,0.7924528301886793,0.9863414634146341,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2022-10-24,147.0,1.2295081967213115,1.26,1.26,0.0,0.07,0.07,0.8113207547169812,0.9863414634146341,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2022-10-25,150.0,1.240677966101695,1.3147826086956522,0.9450000000000001,0.0,0.07,0.07,0.8113207547169812,0.9863414634146341,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2022-10-26,147.0,1.1796610169491524,1.3125,1.2616666666666667,0.0023728813559322037,0.07,0.07,0.8113207547169812,0.9863414634146341,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2022-10-27,144.0,1.2093749999999999,1.05,1.26,0.0021875,0.07,0.07,0.8113207547169812,0.9863414634146341,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2022-10-28,93.0,1.2,1.26,1.26,0.0,0.07,0.07,0.8113207547169812,0.9863414634146341,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2022-10-29,0.0,1.2,1.26,1.26,0.0,0.07,0.07,0.8113207547169812,0.9863414634146341,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2022-10-30,0.0,1.2,1.26,1.26,0.0,0.07,0.07,0.8113207547169812,0.9863414634146341,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2022-10-31,146.0,1.2195121951219512,1.7453846153846153,1.26,0.0,0.07,0.07,0.8301886792452831,0.9863414634146341,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2022-11-01,0.0,1.2195121951219512,1.7453846153846153,1.26,0.0,0.07,0.07,0.8301886792452831,0.9863414634146341,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2022-11-02,160.0,1.217910447761194,1.26,1.05,0.0010447761194029852,0.07,0.07,0.8301886792452831,0.9863414634146341,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2022-11-03,164.0,1.2081632653061225,1.3745454545454547,1.26,0.0,0.07,0.07,0.8301886792452831,0.9863414634146341,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2022-11-04,117.0,1.2382978723404254,1.26,1.26,0.0014893617021276596,0.07,0.07,0.8301886792452831,0.9863414634146341,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2022-11-05,0.0,1.2382978723404254,1.26,1.26,0.0014893617021276596,0.07,0.07,0.8301886792452831,0.9863414634146341,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2022-11-06,0.0,1.2382978723404254,1.26,1.26,0.0014893617021276596,0.07,0.07,0.8301886792452831,0.9863414634146341,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2022-11-07,165.0,1.2431654676258992,1.3263157894736841,1.26,0.0010071942446043167,0.07,0.07,0.8490566037735849,0.9863414634146341,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2022-11-08,176.0,1.2,1.26,1.26,0.0009090909090909092,0.07,0.07,0.8490566037735849,0.9863414634146341,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2022-11-09,163.0,1.2257142857142858,1.26,1.26,0.001,0.07,0.07,0.8490566037735849,0.9863414634146341,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2022-11-10,147.0,1.2279069767441861,1.26,1.26,0.0,0.07,0.07,0.8490566037735849,0.9863414634146341,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2022-11-11,94.0,1.1851851851851851,1.26,1.26,0.0,0.07,0.07,0.8490566037735849,0.9863414634146341,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2022-11-12,0.0,1.1851851851851851,1.26,1.26,0.0,0.07,0.07,0.8490566037735849,0.9863414634146341,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2022-11-13,0.0,1.1851851851851851,1.26,1.26,0.0,0.07,0.07,0.8490566037735849,0.9863414634146341,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2022-11-14,152.0,1.1909774436090226,1.26,1.26,0.0021052631578947372,0.07,0.07,0.8679245283018868,0.9863414634146341,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2022-11-15,153.0,1.173529411764706,1.1025,1.26,0.0010294117647058824,0.07,0.07,0.8679245283018868,0.9863414634146341,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2022-11-16,168.0,1.208,1.26,1.26,0.0,0.07,0.07,0.8679245283018868,0.9863414634146341,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2022-11-17,149.0,1.182089552238806,1.4546153846153846,1.26,0.0010447761194029852,0.07,0.07,0.8679245283018868,0.9863414634146341,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2022-11-18,102.0,1.253932584269663,1.26,1.26,0.0,0.07,0.07,0.8679245283018868,0.9863414634146341,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2022-11-19,0.0,1.253932584269663,1.26,1.26,0.0,0.07,0.07,0.8679245283018868,0.9863414634146341,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
