,Target Coffee,Target Milk Coffee,Target Cocoa,Target Tee,Target Coffee Time,Student Price Coffee,Worker Price Coffee,Guest Price Coffee,Student Price Milk Coffee,Worker Price Milk Coffee,Guest Price Milk Coffee,Student Price Cocoa,Worker Price Milk Cocoa,Guest Price Milk Cocoa,Student Price Tee,Worker Price Tee,Guest Price Tee,Student Price Coffee Time,Worker Price Coffee Time,Guest Price Coffee Time,Student Tax,Worker Tax,Guest Tax,Week,Year,x0_Friday,x0_Monday,x0_Saturday,x0_Sunday,x0_Thursday,x0_Tuesday,x0_Wednesday,x0_April,x0_August,x0_December,x0_February,x0_January,x0_July,x0_June,x0_March,x0_May,x0_November,x0_October,x0_September,temp,temp_min,temp_max,pressure,humidity,wind_speed,wind_deg,precipitation,is_holiday,is_lecture_free,is_covid,is_winter,is_summer
2021-02-05,9.0,0.0,0.0,0.0,0.0,1.32,1.17,1.03,1.5,1.54,0.0,1.08,1.17,1.03,0.59,0.56,0.28,1.8,1.68,1.12,0.0,0.07,0.07,5.0,2021.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.73,-0.5,6.25,1015.08,94.42,1.68,133.33,4.3,0.0,0.0,1.0,1.0,0.0
2021-02-06,0.0,0.0,0.0,0.0,0.0,1.32,1.17,1.03,1.5,1.54,0.0,1.08,1.17,1.03,0.59,0.56,0.28,1.8,1.68,1.12,0.0,0.07,0.07,5.0,2021.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.14,0.05,4.58,1010.67,94.42,2.78,122.83,7.72,0.0,0.0,1.0,1.0,0.0
2021-02-07,0.0,0.0,0.0,0.0,0.0,1.32,1.17,1.03,1.5,1.54,0.0,1.08,1.17,1.03,0.59,0.56,0.28,1.8,1.68,1.12,0.0,0.07,0.07,5.0,2021.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.42,-6.36,2.36,1001.38,92.08,3.38,132.0,11.12,0.0,0.0,1.0,1.0,0.0
2021-02-08,5.0,5.0,0.0,1.0,0.0,1.1,1.17,1.03,1.5,1.54,0.0,1.08,1.17,1.03,0.59,0.56,0.28,1.8,1.68,1.12,0.0,0.07,0.07,6.0,2021.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.56,-10.5,-3.31,1000.12,60.75,1.26,269.58,5.19,0.0,0.0,1.0,1.0,0.0
2021-02-09,6.0,7.0,2.0,0.0,0.0,1.1,1.17,1.17,0.5,2.31,0.0,1.08,2.34,1.03,0.59,0.56,0.28,1.8,1.68,1.12,0.0,0.07,0.07,6.0,2021.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.63,-12.17,-5.48,1005.96,66.67,1.16,193.0,0.44,0.0,0.0,1.0,1.0,0.0
2021-02-10,7.0,6.0,0.0,1.0,0.0,1.1,1.17,1.17,1.5,2.31,0.0,1.08,2.34,1.03,0.59,0.56,0.28,1.8,1.68,1.12,0.0,0.07,0.07,6.0,2021.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.5,-13.42,-6.48,1011.33,84.79,1.95,183.12,0.0,0.0,1.0,1.0,1.0,0.0
2021-02-11,16.0,1.0,0.0,0.0,0.0,1.1,0.98,1.17,1.5,2.31,0.0,1.08,2.34,1.03,0.59,0.56,0.28,1.8,1.68,1.12,0.0,0.07,0.07,6.0,2021.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.52,-12.1,-2.08,1027.96,84.75,1.45,220.25,0.0,0.0,1.0,1.0,1.0,0.0
2021-02-12,8.0,6.0,0.0,0.0,0.0,1.1,1.17,1.17,1.5,0.77,0.0,1.08,2.34,1.03,0.59,0.56,0.28,1.8,1.68,1.12,0.0,0.07,0.07,6.0,2021.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.87,-14.25,-2.47,1034.79,79.88,1.87,136.0,0.0,0.0,1.0,1.0,1.0,0.0
2021-02-13,0.0,0.0,0.0,0.0,0.0,1.1,1.17,1.17,1.5,0.77,0.0,1.08,2.34,1.03,0.59,0.56,0.28,1.8,1.68,1.12,0.0,0.07,0.07,6.0,2021.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.53,-15.48,-0.97,1040.83,77.25,1.5,145.62,0.0,0.0,1.0,1.0,1.0,0.0
2021-02-14,0.0,0.0,0.0,0.0,0.0,1.1,1.17,1.17,1.5,0.77,0.0,1.08,2.34,1.03,0.59,0.56,0.28,1.8,1.68,1.12,0.0,0.07,0.07,6.0,2021.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.51,-13.84,1.68,1042.33,74.83,1.11,142.21,0.0,0.0,1.0,1.0,1.0,0.0
2021-02-15,5.0,5.0,0.0,0.0,0.0,1.1,1.17,1.17,1.5,1.54,0.0,1.08,2.34,1.03,0.59,0.56,0.28,1.8,1.68,1.12,0.0,0.07,0.07,7.0,2021.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.11,-10.42,1.14,1034.17,73.08,1.46,143.54,4.11,0.0,1.0,1.0,1.0,0.0
2021-02-16,12.0,4.0,1.0,0.0,0.0,1.1,1.17,1.17,1.5,1.54,0.0,1.1,2.34,1.03,0.59,0.56,0.28,1.8,1.68,1.12,0.0,0.07,0.07,7.0,2021.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.76,-1.64,6.06,1021.96,88.96,0.99,140.88,0.0,0.0,1.0,1.0,1.0,0.0
2021-02-17,6.0,6.0,0.0,0.0,0.0,0.55,1.17,1.17,1.5,1.54,0.0,1.1,2.34,1.03,0.59,0.56,0.28,1.8,1.68,1.12,0.0,0.07,0.07,7.0,2021.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.58,2.0,9.03,1019.83,86.67,1.43,203.42,2.13,0.0,1.0,1.0,1.0,0.0
2021-02-18,10.0,3.0,0.0,0.0,0.0,1.65,1.17,1.17,1.5,1.54,0.0,0.0,2.34,1.03,0.59,0.56,0.28,1.8,1.68,1.12,0.0,0.07,0.07,7.0,2021.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.92,-0.2,10.52,1018.25,78.17,2.4,135.25,0.12,0.0,1.0,1.0,1.0,0.0
2021-02-19,16.0,6.0,0.0,1.0,0.0,1.2,1.17,1.17,1.88,1.54,0.0,0.0,2.34,1.03,0.59,0.56,0.28,1.8,1.68,1.12,0.0,0.07,0.07,7.0,2021.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.23,1.3,10.7,1019.83,77.0,1.75,211.42,0.38,0.0,1.0,1.0,1.0,0.0
2021-02-20,0.0,0.0,0.0,0.0,0.0,1.2,1.17,1.17,1.88,1.54,0.0,0.0,2.34,1.03,0.59,0.56,0.28,1.8,1.68,1.12,0.0,0.07,0.07,7.0,2021.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.55,0.75,14.73,1020.42,78.0,1.8,181.96,0.0,0.0,1.0,1.0,1.0,0.0
2021-02-21,0.0,0.0,0.0,0.0,0.0,1.2,1.17,1.17,1.88,1.54,0.0,0.0,2.34,1.03,0.59,0.56,0.28,1.8,1.68,1.12,0.0,0.07,0.07,7.0,2021.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.37,0.19,14.03,1020.96,77.38,2.86,216.75,0.0,0.0,1.0,1.0,1.0,0.0
2021-02-22,12.0,4.0,0.0,1.0,0.0,1.1,1.17,1.17,1.0,1.54,0.0,0.0,2.34,1.03,0.59,0.56,0.28,1.8,1.68,1.12,0.0,0.07,0.07,8.0,2021.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.97,0.5,8.6,1025.42,85.58,1.75,200.12,0.0,0.0,1.0,1.0,1.0,0.0
2021-02-23,10.0,10.0,1.0,0.0,0.0,0.73,1.17,1.17,1.12,1.54,0.0,1.1,2.34,1.03,0.59,0.56,0.28,1.8,1.68,1.12,0.0,0.07,0.07,8.0,2021.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.3,3.02,18.65,1034.04,75.08,1.69,178.42,0.0,0.0,1.0,1.0,1.0,0.0
2021-02-24,13.0,3.0,0.0,0.0,0.0,1.1,1.17,1.17,1.5,1.54,0.0,1.1,2.34,1.03,0.59,0.56,0.28,1.8,1.68,1.12,0.0,0.07,0.07,8.0,2021.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.55,-1.1,19.03,1034.0,73.71,1.52,168.67,0.0,0.0,1.0,1.0,1.0,0.0
2021-02-25,14.0,3.0,1.0,0.0,0.0,1.1,1.17,1.17,1.5,1.54,0.0,1.1,2.34,1.03,0.59,0.56,0.28,1.8,1.68,1.12,0.0,0.07,0.07,8.0,2021.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.41,2.8,18.7,1029.54,69.17,2.85,218.08,0.0,0.0,1.0,1.0,1.0,0.0
2021-02-26,16.0,0.0,0.0,0.0,0.0,1.19,1.17,1.17,1.5,1.54,0.0,1.1,2.34,1.03,0.59,0.56,0.28,1.8,1.68,1.12,0.0,0.07,0.07,8.0,2021.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.32,2.17,14.9,1030.46,77.58,1.51,235.46,0.24,0.0,1.0,1.0,1.0,0.0
2021-02-27,0.0,0.0,0.0,0.0,0.0,1.19,1.17,1.17,1.5,1.54,0.0,1.1,2.34,1.03,0.59,0.56,0.28,1.8,1.68,1.12,0.0,0.07,0.07,8.0,2021.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.47,-0.3,5.6,1038.5,84.12,1.0,220.33,0.0,0.0,1.0,1.0,1.0,0.0
2021-02-28,0.0,0.0,0.0,0.0,0.0,1.19,1.17,1.17,1.5,1.54,0.0,1.1,2.34,1.03,0.59,0.56,0.28,1.8,1.68,1.12,0.0,0.07,0.07,8.0,2021.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.59,-2.08,11.6,1036.92,74.88,1.38,105.17,0.0,0.0,1.0,1.0,1.0,0.0
2021-03-01,14.0,5.0,0.0,0.0,0.0,1.22,1.17,1.17,1.88,1.54,0.0,1.1,2.34,1.03,0.59,0.56,0.28,1.8,1.68,1.12,0.0,0.07,0.07,9.0,2021.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5.07,-2.08,14.58,1034.25,70.42,1.46,148.58,0.0,0.0,1.0,1.0,1.0,0.0
2021-03-02,10.0,13.0,1.0,0.0,0.0,1.24,1.17,1.17,1.69,1.54,0.0,1.1,2.34,1.03,0.59,0.56,0.28,1.8,1.68,1.12,0.0,0.07,0.07,9.0,2021.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,6.09,-1.47,15.61,1033.21,65.67,1.44,134.17,0.0,0.0,1.0,1.0,1.0,0.0
2021-03-03,21.0,12.0,2.0,0.0,0.0,1.27,1.17,1.17,1.5,2.31,0.0,1.1,2.34,1.03,0.59,0.56,0.28,1.8,1.68,1.12,0.0,0.07,0.07,9.0,2021.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5.9,-1.09,11.98,1029.46,72.79,1.39,174.88,0.0,0.0,1.0,1.0,1.0,0.0
2021-03-04,24.0,10.0,0.0,0.0,0.0,1.16,1.17,1.17,1.17,1.54,1.54,1.1,2.34,1.03,0.59,0.56,0.28,1.8,1.68,1.12,0.0,0.07,0.07,9.0,2021.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,8.34,2.36,14.58,1018.79,75.08,1.53,189.12,10.9,0.0,1.0,1.0,1.0,0.0
2021-03-05,10.0,2.0,0.0,0.0,0.0,1.26,1.17,1.17,1.5,1.54,1.54,1.1,2.34,1.03,0.59,0.56,0.28,1.8,1.68,1.12,0.0,0.07,0.07,9.0,2021.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.45,-5.1,4.9,1025.38,74.79,1.23,257.33,2.02,0.0,1.0,1.0,1.0,0.0
2021-03-06,0.0,0.0,0.0,0.0,0.0,1.26,1.17,1.17,1.5,1.54,1.54,1.1,2.34,1.03,0.59,0.56,0.28,1.8,1.68,1.12,0.0,0.07,0.07,9.0,2021.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.46,-5.36,6.81,1032.79,58.5,0.67,176.5,0.0,0.0,1.0,1.0,1.0,0.0
2021-03-07,0.0,0.0,0.0,0.0,0.0,1.26,1.17,1.17,1.5,1.54,1.54,1.1,2.34,1.03,0.59,0.56,0.28,1.8,1.68,1.12,0.0,0.07,0.07,9.0,2021.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.14,-9.0,8.84,1024.25,59.88,0.83,192.12,0.0,0.0,1.0,1.0,1.0,0.0
2021-03-08,13.0,5.0,0.0,1.0,0.0,1.1,1.17,1.17,2.25,1.54,1.54,1.1,2.34,1.03,0.59,0.56,0.28,1.8,1.68,1.12,0.0,0.07,0.07,10.0,2021.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.13,-4.3,3.47,1022.42,80.04,1.05,224.17,0.0,0.0,1.0,1.0,1.0,0.0
2021-03-09,17.0,11.0,0.0,0.0,0.0,1.1,1.17,1.17,1.5,0.92,1.54,1.1,2.34,1.03,0.59,0.56,0.28,1.8,1.68,1.12,0.0,0.07,0.07,10.0,2021.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.68,-5.0,5.61,1019.92,78.5,1.05,248.88,0.0,0.0,1.0,1.0,1.0,0.0
2021-03-10,4.0,6.0,0.0,0.0,0.0,1.1,1.17,1.17,1.5,1.54,1.54,1.1,2.34,1.03,0.59,0.56,0.28,1.8,1.68,1.12,0.0,0.07,0.07,10.0,2021.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.1,-0.1,7.54,1019.38,84.04,1.53,196.33,2.28,0.0,1.0,1.0,1.0,0.0
2021-03-11,11.0,7.0,2.0,1.0,0.0,1.1,1.17,1.17,2.0,1.54,1.54,1.1,2.34,1.03,0.59,0.56,0.28,1.8,1.68,1.12,0.0,0.07,0.07,10.0,2021.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,6.19,1.52,11.2,1006.62,82.71,2.61,223.08,13.61,0.0,1.0,1.0,1.0,0.0
2021-03-12,8.0,3.0,0.0,0.0,0.0,1.1,1.17,1.17,1.5,1.54,1.54,1.1,2.34,1.03,0.59,0.56,0.28,1.8,1.68,1.12,0.0,0.07,0.07,10.0,2021.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5.61,2.47,9.03,1009.83,74.08,1.98,90.12,7.0,0.0,1.0,1.0,1.0,0.0
2021-03-13,0.0,0.0,0.0,0.0,0.0,1.1,1.17,1.17,1.5,1.54,1.54,1.1,2.34,1.03,0.59,0.56,0.28,1.8,1.68,1.12,0.0,0.07,0.07,10.0,2021.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5.25,2.17,8.9,1004.17,82.88,2.7,143.42,10.12,0.0,1.0,1.0,1.0,0.0
2021-03-14,0.0,0.0,0.0,0.0,0.0,1.1,1.17,1.17,1.5,1.54,1.54,1.1,2.34,1.03,0.59,0.56,0.28,1.8,1.68,1.12,0.0,0.07,0.07,10.0,2021.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.16,1.62,6.81,1009.62,80.08,1.36,137.62,4.86,0.0,1.0,1.0,1.0,0.0
2021-03-15,16.0,13.0,1.0,0.0,0.0,1.22,1.17,1.17,1.23,1.54,1.54,1.1,2.34,1.03,0.59,0.56,0.28,1.8,1.68,1.12,0.0,0.07,0.07,11.0,2021.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.9,1.58,6.81,1011.67,84.17,1.38,165.75,5.66,0.0,1.0,1.0,1.0,0.0
2021-03-16,16.0,6.0,2.0,2.0,0.0,1.1,1.64,1.17,2.0,1.54,1.54,1.1,2.34,1.03,0.6,0.56,0.28,1.8,1.68,1.12,0.0,0.07,0.07,11.0,2021.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.19,0.5,6.25,1019.96,79.38,1.72,232.71,1.6,0.0,1.0,1.0,1.0,0.0
2021-03-17,4.0,9.0,0.0,0.0,0.0,1.1,1.17,1.17,1.5,1.54,1.54,1.1,2.34,1.03,0.6,0.56,0.28,1.8,1.68,1.12,0.0,0.07,0.07,11.0,2021.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.81,-1.16,5.14,1022.92,80.17,1.32,246.0,0.95,0.0,1.0,1.0,1.0,0.0
2021-03-18,4.0,7.0,0.0,1.0,0.0,1.1,1.17,1.17,1.5,1.54,1.54,1.1,2.34,1.03,0.6,0.56,0.28,1.8,1.68,1.12,0.0,0.07,0.07,11.0,2021.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.88,-1.53,6.42,1022.25,79.5,1.15,257.58,1.23,0.0,1.0,1.0,1.0,0.0
2021-03-19,8.0,1.0,0.0,0.0,0.0,1.1,1.17,1.17,1.5,1.54,1.54,1.1,2.34,1.03,0.6,0.56,0.28,1.8,1.68,1.12,0.0,0.07,0.07,11.0,2021.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.88,-2.53,3.52,1021.0,80.54,1.33,224.54,1.5,0.0,1.0,1.0,1.0,0.0
2021-03-20,0.0,0.0,0.0,0.0,0.0,1.1,1.17,1.17,1.5,1.54,1.54,1.1,2.34,1.03,0.6,0.56,0.28,1.8,1.68,1.12,0.0,0.07,0.07,11.0,2021.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-1.33,-5.87,2.52,1027.5,64.46,1.59,266.08,0.0,0.0,1.0,1.0,1.0,0.0
2021-03-21,0.0,0.0,0.0,0.0,0.0,1.1,1.17,1.17,1.5,1.54,1.54,1.1,2.34,1.03,0.6,0.56,0.28,1.8,1.68,1.12,0.0,0.07,0.07,11.0,2021.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.35,-1.61,5.87,1019.29,73.58,1.15,141.0,1.01,0.0,1.0,1.0,1.0,0.0
2021-03-22,15.0,6.0,0.0,2.0,0.0,1.21,0.7,1.17,1.5,1.54,1.54,1.1,2.34,1.03,0.6,0.56,0.28,1.8,1.68,1.12,0.0,0.07,0.07,12.0,2021.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.21,0.1,6.25,1022.04,75.0,1.86,252.75,0.0,0.0,1.0,1.0,1.0,0.0
2021-03-23,8.0,6.0,0.0,1.0,0.0,1.28,1.17,1.17,1.5,1.54,1.54,1.1,2.34,1.03,0.6,0.56,0.28,1.8,1.68,1.12,0.0,0.07,0.07,12.0,2021.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.97,0.3,6.81,1026.04,80.33,1.07,277.96,0.23,0.0,1.0,1.0,1.0,0.0
2021-03-24,15.0,8.0,0.0,1.0,0.0,1.19,1.17,1.17,1.5,1.54,1.54,1.1,2.34,1.03,0.6,0.56,0.28,1.8,1.68,1.12,0.0,0.07,0.07,12.0,2021.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,7.0,-0.48,14.76,1025.0,71.42,1.43,211.54,0.0,0.0,1.0,1.0,1.0,0.0
2021-03-25,16.0,12.0,0.0,0.0,0.0,1.18,1.17,1.17,1.83,1.54,1.54,1.1,2.34,1.03,0.6,0.56,0.28,1.8,1.68,1.12,0.0,0.07,0.07,12.0,2021.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,8.57,-2.48,16.62,1020.92,65.04,1.64,204.92,0.0,0.0,1.0,1.0,1.0,0.0
2021-03-26,9.0,7.0,0.0,2.0,0.0,1.47,1.17,1.17,1.88,1.54,0.77,1.1,2.34,1.03,0.6,0.56,0.28,1.8,1.68,1.12,0.0,0.07,0.07,12.0,2021.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,9.52,1.41,17.52,1019.67,66.08,1.33,162.92,0.0,0.0,1.0,1.0,1.0,0.0
2021-03-27,0.0,0.0,0.0,0.0,0.0,1.47,1.17,1.17,1.88,1.54,0.77,1.1,2.34,1.03,0.6,0.56,0.28,1.8,1.68,1.12,0.0,0.07,0.07,12.0,2021.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,6.53,1.14,10.8,1022.62,72.96,1.93,130.75,5.2,0.0,1.0,1.0,1.0,0.0
2021-03-28,0.0,0.0,0.0,0.0,0.0,1.47,1.17,1.17,1.88,1.54,0.77,1.1,2.34,1.03,0.6,0.56,0.28,1.8,1.68,1.12,0.0,0.07,0.07,12.0,2021.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,6.93,-0.48,13.6,1030.54,70.71,1.46,135.21,0.0,0.0,1.0,1.0,1.0,0.0
2021-03-29,13.0,11.0,0.0,1.0,0.0,1.1,1.17,1.17,1.5,1.54,1.54,1.1,2.34,1.03,0.6,0.56,0.28,1.8,1.68,1.12,0.0,0.07,0.07,13.0,2021.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,11.2,1.25,19.52,1031.58,57.38,1.97,171.12,0.0,0.0,1.0,1.0,1.0,0.0
2021-03-30,15.0,8.0,1.0,1.0,0.0,1.1,1.46,0.39,1.88,1.54,1.54,1.1,2.34,1.03,0.6,0.56,0.28,1.8,1.68,1.12,0.0,0.07,0.07,13.0,2021.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,13.01,-0.5,22.73,1030.88,51.38,1.03,173.79,0.0,0.0,1.0,1.0,1.0,0.0
2021-03-31,16.0,7.0,1.0,0.0,0.0,1.51,1.17,1.17,1.5,1.54,1.54,1.1,1.17,1.03,0.6,0.56,0.28,1.8,1.68,1.12,0.0,0.07,0.07,13.0,2021.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,14.69,5.52,23.65,1023.71,54.17,1.29,186.96,0.0,0.0,1.0,1.0,1.0,0.0
2021-04-01,10.0,10.0,0.0,0.0,0.0,1.1,1.17,2.34,1.93,1.54,1.54,1.1,1.17,1.03,0.6,0.56,0.28,1.8,1.68,1.12,0.0,0.07,0.07,13.0,2021.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.29,1.4,22.92,1017.88,55.38,1.97,227.25,0.0,0.0,1.0,1.0,0.0,1.0
2021-04-02,0.0,0.0,0.0,0.0,0.0,1.1,1.17,2.34,1.93,1.54,1.54,1.1,1.17,1.03,0.6,0.56,0.28,1.8,1.68,1.12,0.0,0.07,0.07,13.0,2021.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.16,3.28,11.25,1020.54,67.42,1.5,243.62,0.0,1.0,0.0,1.0,0.0,1.0
