,Target Coffee,Target Milk Coffee,Target Cocoa,Target Tee,Target Coffee Time,Student Price Coffee,Worker Price Coffee,Guest Price Coffee,Student Price Milk Coffee,Worker Price Milk Coffee,Guest Price Milk Coffee,Student Price Cocoa,Worker Price Milk Cocoa,Guest Price Milk Cocoa,Student Price Tee,Worker Price Tee,Guest Price Tee,Student Price Coffee Time,Worker Price Coffee Time,Guest Price Coffee Time,Student Tax,Worker Tax,Guest Tax,Week,Year,x0_Friday,x0_Monday,x0_Saturday,x0_Sunday,x0_Thursday,x0_Tuesday,x0_Wednesday,x0_April,x0_August,x0_December,x0_February,x0_January,x0_July,x0_June,x0_March,x0_May,x0_November,x0_October,x0_September
2017-03-24,213.0,62.0,12.0,27.0,48.0,0.93,0.84,1.0,1.4,1.15,1.31,0.74,0.84,0.84,0.55,0.56,0.56,1.57,1.5,3.99,0.0,0.07,0.07,12.0,2017.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2017-03-25,0.0,0.0,0.0,0.0,0.0,0.93,0.84,1.0,1.4,1.15,1.31,0.74,0.84,0.84,0.55,0.56,0.56,1.57,1.5,3.99,0.0,0.07,0.07,12.0,2017.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2017-03-26,0.0,0.0,0.0,0.0,0.0,0.93,0.84,1.0,1.4,1.15,1.31,0.74,0.84,0.84,0.55,0.56,0.56,1.57,1.5,3.99,0.0,0.07,0.07,12.0,2017.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2017-03-27,263.0,43.0,11.0,35.0,43.0,0.9,0.84,0.94,1.44,1.64,1.31,0.9,0.84,0.84,0.58,0.56,0.56,1.6,1.5,3.99,0.0,0.07,0.07,13.0,2017.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2017-03-28,278.0,59.0,6.0,24.0,45.0,0.95,0.84,0.98,1.31,1.43,1.64,0.9,0.84,0.84,0.55,0.37,0.56,1.56,1.5,3.99,0.0,0.07,0.07,13.0,2017.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2017-03-29,284.0,46.0,11.0,28.0,67.0,0.91,0.88,0.84,1.48,1.31,1.31,0.9,0.84,0.84,0.56,0.37,0.56,1.6,1.5,3.99,0.0,0.07,0.07,13.0,2017.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2017-03-30,254.0,51.0,8.0,33.0,42.0,0.92,0.84,1.05,1.48,1.46,1.31,0.48,0.28,0.84,0.6,0.56,0.56,1.6,1.5,3.99,0.0,0.07,0.07,13.0,2017.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2017-03-31,186.0,50.0,9.0,19.0,27.0,0.93,0.78,1.08,1.59,1.31,1.5,0.9,0.84,0.84,0.6,0.56,0.56,1.6,1.5,3.99,0.0,0.07,0.07,13.0,2017.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2017-04-01,0.0,0.0,0.0,0.0,0.0,0.93,0.78,1.08,1.59,1.31,1.5,0.9,0.84,0.84,0.6,0.56,0.56,1.6,1.5,3.99,0.0,0.07,0.07,13.0,2017.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-04-02,0.0,0.0,0.0,0.0,0.0,0.93,0.78,1.08,1.59,1.31,1.5,0.9,0.84,0.84,0.6,0.56,0.56,1.6,1.5,3.99,0.0,0.07,0.07,13.0,2017.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-04-03,280.0,51.0,17.0,40.0,73.0,0.92,0.99,0.84,1.43,1.31,1.31,0.58,0.84,0.84,0.58,0.56,0.56,1.6,1.5,3.99,0.0,0.07,0.07,14.0,2017.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-04-04,325.0,59.0,13.0,43.0,78.0,0.91,0.92,0.9,1.4,1.31,1.31,0.43,0.84,0.84,0.55,0.56,0.56,1.62,1.5,3.99,0.0,0.07,0.07,14.0,2017.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-04-05,298.0,47.0,14.0,27.0,65.0,0.91,0.99,0.84,1.33,1.68,1.31,0.69,0.84,0.84,0.6,0.56,0.56,1.68,1.5,3.99,0.0,0.07,0.07,14.0,2017.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-04-06,286.0,42.0,9.0,37.0,77.0,0.95,0.94,0.73,1.22,1.46,1.64,0.68,0.84,0.84,0.58,0.56,0.56,1.62,1.5,3.99,0.0,0.07,0.07,14.0,2017.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-04-07,218.0,46.0,11.0,23.0,61.0,0.89,0.91,1.09,1.44,1.31,1.31,0.75,0.28,0.0,0.6,0.56,0.56,1.63,1.5,1.5,0.0,0.07,0.07,14.0,2017.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-04-08,0.0,0.0,0.0,0.0,0.0,0.89,0.91,1.09,1.44,1.31,1.31,0.75,0.28,0.0,0.6,0.56,0.56,1.63,1.5,1.5,0.0,0.07,0.07,14.0,2017.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-04-09,0.0,0.0,0.0,0.0,0.0,0.89,0.91,1.09,1.44,1.31,1.31,0.75,0.28,0.0,0.6,0.56,0.56,1.63,1.5,1.5,0.0,0.07,0.07,14.0,2017.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-04-10,255.0,50.0,3.0,24.0,64.0,0.92,0.84,0.84,1.52,1.31,1.31,0.54,0.28,0.0,0.6,0.56,0.56,1.68,1.5,1.5,0.0,0.07,0.07,15.0,2017.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-04-11,277.0,48.0,14.0,42.0,73.0,0.92,0.88,0.84,1.4,1.43,1.31,0.84,0.28,0.0,0.59,0.56,0.56,1.65,1.5,1.5,0.0,0.07,0.07,15.0,2017.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-04-12,276.0,42.0,19.0,36.0,66.0,0.94,0.88,1.06,1.19,1.57,1.31,0.81,0.84,0.0,0.62,0.56,0.56,1.72,1.5,1.5,0.0,0.07,0.07,15.0,2017.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-04-13,189.0,57.0,12.0,12.0,22.0,0.95,0.88,1.12,1.36,1.67,1.31,0.9,0.84,1.26,0.6,0.56,0.56,1.68,1.5,1.5,0.0,0.07,0.07,15.0,2017.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-04-14,0.0,0.0,0.0,0.0,0.0,0.95,0.88,1.12,1.36,1.67,1.31,0.9,0.84,1.26,0.6,0.56,0.56,1.68,1.5,1.5,0.0,0.07,0.07,15.0,2017.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-04-15,0.0,0.0,0.0,0.0,0.0,0.95,0.88,1.12,1.36,1.67,1.31,0.9,0.84,1.26,0.6,0.56,0.56,1.68,1.5,1.5,0.0,0.07,0.07,15.0,2017.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-04-16,0.0,0.0,0.0,0.0,0.0,0.95,0.88,1.12,1.36,1.67,1.31,0.9,0.84,1.26,0.6,0.56,0.56,1.68,1.5,1.5,0.0,0.07,0.07,15.0,2017.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-04-17,0.0,0.0,0.0,0.0,0.0,0.95,0.88,1.12,1.36,1.67,1.31,0.9,0.84,1.26,0.6,0.56,0.56,1.68,1.5,1.5,0.0,0.07,0.07,16.0,2017.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-04-18,196.0,39.0,17.0,43.0,43.0,0.92,0.94,0.84,1.4,1.5,1.31,0.98,0.84,0.84,0.54,0.72,0.56,1.56,1.5,1.5,0.0,0.07,0.07,16.0,2017.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-04-19,252.0,53.0,10.0,42.0,43.0,0.9,0.88,0.84,1.33,1.41,1.31,0.7,0.84,0.84,0.65,0.56,0.56,1.6,1.5,1.5,0.0,0.07,0.07,16.0,2017.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-04-20,247.0,47.0,15.0,38.0,55.0,0.91,0.88,0.84,1.29,1.31,1.31,0.79,0.84,0.84,0.55,0.56,0.56,1.76,1.5,1.5,0.0,0.07,0.07,16.0,2017.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-04-21,218.0,50.0,22.0,24.0,40.0,0.91,0.84,0.93,1.36,1.31,1.31,1.0,0.42,0.84,0.55,0.56,0.56,1.52,1.5,1.5,0.0,0.07,0.07,16.0,2017.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-04-22,0.0,0.0,0.0,0.0,0.0,0.91,0.84,0.93,1.36,1.31,1.31,1.0,0.42,0.84,0.55,0.56,0.56,1.52,1.5,1.5,0.0,0.07,0.07,16.0,2017.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-04-23,0.0,0.0,0.0,0.0,0.0,0.91,0.84,0.93,1.36,1.31,1.31,1.0,0.42,0.84,0.55,0.56,0.56,1.52,1.5,1.5,0.0,0.07,0.07,16.0,2017.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-04-24,444.0,95.0,24.0,51.0,99.0,0.9,0.91,0.99,1.42,1.31,2.18,0.83,0.42,0.28,0.57,0.56,0.56,1.66,1.5,2.24,0.0,0.07,0.07,17.0,2017.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-04-25,468.0,117.0,29.0,76.0,92.0,0.92,0.84,0.84,1.4,1.31,1.31,0.87,0.84,0.84,0.62,0.84,0.84,1.58,1.5,1.5,0.0,0.07,0.07,17.0,2017.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-04-26,380.0,123.0,35.0,65.0,121.0,0.89,0.97,0.84,1.4,1.52,1.31,0.85,0.84,0.84,0.58,0.56,0.84,1.68,1.5,1.5,0.0,0.07,0.07,17.0,2017.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-04-27,424.0,117.0,29.0,51.0,97.0,0.9,0.97,0.92,1.43,1.44,1.31,0.84,0.84,0.84,0.63,0.56,0.56,1.57,1.5,1.5,0.0,0.07,0.07,17.0,2017.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-04-28,294.0,67.0,10.0,47.0,67.0,0.89,0.95,0.84,1.31,1.31,0.87,0.62,0.84,0.84,0.6,0.56,0.56,1.52,1.87,1.5,0.0,0.07,0.07,17.0,2017.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-04-29,0.0,0.0,0.0,0.0,0.0,0.89,0.95,0.84,1.31,1.31,0.87,0.62,0.84,0.84,0.6,0.56,0.56,1.52,1.87,1.5,0.0,0.07,0.07,17.0,2017.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-04-30,0.0,0.0,0.0,0.0,0.0,0.89,0.95,0.84,1.31,1.31,0.87,0.62,0.84,0.84,0.6,0.56,0.56,1.52,1.87,1.5,0.0,0.07,0.07,17.0,2017.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-05-01,0.0,0.0,0.0,0.0,0.0,0.89,0.95,0.84,1.31,1.31,0.87,0.62,0.84,0.84,0.6,0.56,0.56,1.52,1.87,1.5,0.0,0.07,0.07,18.0,2017.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2017-05-02,459.0,119.0,46.0,74.0,126.0,0.9,0.92,0.84,1.35,1.4,1.31,0.72,0.84,0.84,0.59,0.56,0.56,1.57,1.5,1.5,0.0,0.07,0.07,18.0,2017.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2017-05-03,502.0,119.0,26.0,80.0,143.0,0.9,0.9,0.9,1.45,1.42,1.31,0.82,0.42,0.84,0.59,0.56,0.56,1.55,1.5,1.5,0.0,0.07,0.07,18.0,2017.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2017-05-04,454.0,105.0,18.0,55.0,140.0,0.91,0.89,0.84,1.43,1.24,1.31,0.69,0.84,0.84,0.57,0.51,0.56,1.61,1.5,1.5,0.0,0.07,0.07,18.0,2017.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2017-05-05,372.0,63.0,20.0,57.0,87.0,0.87,0.78,0.93,1.33,1.31,1.31,0.74,0.84,0.84,0.56,0.56,0.56,1.62,1.5,1.5,0.0,0.07,0.07,18.0,2017.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2017-05-06,0.0,0.0,0.0,0.0,0.0,0.87,0.78,0.93,1.33,1.31,1.31,0.74,0.84,0.84,0.56,0.56,0.56,1.62,1.5,1.5,0.0,0.07,0.07,18.0,2017.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2017-05-07,0.0,0.0,0.0,0.0,0.0,0.87,0.78,0.93,1.33,1.31,1.31,0.74,0.84,0.84,0.56,0.56,0.56,1.62,1.5,1.5,0.0,0.07,0.07,18.0,2017.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2017-05-08,466.0,121.0,18.0,64.0,161.0,0.91,0.79,0.89,1.39,1.31,1.31,0.64,0.84,0.84,0.55,0.56,0.56,1.64,1.0,1.5,0.0,0.07,0.07,19.0,2017.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2017-05-09,536.0,106.0,34.0,95.0,172.0,0.92,0.77,0.84,1.45,1.31,1.31,0.76,0.84,0.84,0.6,0.56,0.56,1.62,1.5,1.5,0.0,0.07,0.07,19.0,2017.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2017-05-10,467.0,121.0,14.0,47.0,108.0,0.89,0.78,0.94,1.36,1.65,1.31,0.74,0.84,0.84,0.6,0.56,0.56,1.62,1.5,1.5,0.0,0.07,0.07,19.0,2017.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2017-05-11,405.0,91.0,12.0,41.0,101.0,0.89,0.86,0.84,1.4,1.43,1.64,0.45,0.84,0.84,0.52,0.56,0.56,1.51,1.5,1.5,0.0,0.07,0.07,19.0,2017.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2017-05-12,357.0,73.0,18.0,55.0,82.0,0.89,0.8,0.84,1.4,1.5,1.31,0.9,0.84,0.84,0.54,0.56,0.56,1.56,1.5,1.5,0.0,0.07,0.07,19.0,2017.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2017-05-13,0.0,0.0,0.0,0.0,0.0,0.89,0.8,0.84,1.4,1.5,1.31,0.9,0.84,0.84,0.54,0.56,0.56,1.56,1.5,1.5,0.0,0.07,0.07,19.0,2017.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2017-05-14,0.0,0.0,0.0,0.0,0.0,0.89,0.8,0.84,1.4,1.5,1.31,0.9,0.84,0.84,0.54,0.56,0.56,1.56,1.5,1.5,0.0,0.07,0.07,19.0,2017.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2017-05-15,464.0,99.0,11.0,37.0,105.0,0.92,0.89,0.91,1.42,1.5,1.31,0.64,0.84,0.84,0.58,0.65,0.56,1.51,1.0,1.5,0.0,0.07,0.07,20.0,2017.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2017-05-16,395.0,93.0,12.0,32.0,76.0,0.89,0.91,0.94,1.38,1.46,1.31,0.52,0.84,0.84,0.56,0.84,0.56,1.64,1.5,1.5,0.0,0.07,0.07,20.0,2017.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2017-05-17,388.0,70.0,11.0,18.0,66.0,0.93,0.86,0.84,1.22,1.46,1.31,0.7,0.56,0.84,0.6,0.56,0.56,1.63,1.5,1.5,0.0,0.07,0.07,20.0,2017.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2017-05-18,280.0,62.0,8.0,23.0,49.0,0.9,0.78,0.84,1.46,1.42,1.31,0.9,0.84,0.84,0.63,0.56,0.56,1.75,1.5,1.5,0.0,0.07,0.07,20.0,2017.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2017-05-19,229.0,41.0,5.0,15.0,40.0,0.9,0.84,0.94,1.45,1.31,1.31,0.64,0.84,0.84,0.5,0.56,0.56,1.56,1.5,1.5,0.0,0.07,0.07,20.0,2017.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2017-05-20,0.0,0.0,0.0,0.0,0.0,0.9,0.84,0.94,1.45,1.31,1.31,0.64,0.84,0.84,0.5,0.56,0.56,1.56,1.5,1.5,0.0,0.07,0.07,20.0,2017.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2017-05-21,0.0,0.0,0.0,0.0,0.0,0.9,0.84,0.94,1.45,1.31,1.31,0.64,0.84,0.84,0.5,0.56,0.56,1.56,1.5,1.5,0.0,0.07,0.07,20.0,2017.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2017-05-22,403.0,85.0,18.0,33.0,104.0,0.91,0.93,0.84,1.4,1.31,1.31,0.9,0.84,0.84,0.56,0.56,0.56,1.57,1.5,1.5,0.0,0.07,0.07,21.0,2017.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2017-05-23,399.0,92.0,9.0,27.0,86.0,0.9,0.84,0.77,1.33,1.41,1.31,0.51,0.84,0.0,0.51,0.56,0.56,1.6,1.5,1.5,0.0,0.07,0.07,21.0,2017.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2017-05-24,426.0,91.0,13.0,39.0,110.0,0.9,0.9,0.84,1.31,1.51,1.31,0.68,0.84,0.84,0.54,0.56,0.56,1.56,1.5,1.5,0.0,0.07,0.07,21.0,2017.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2017-05-25,0.0,0.0,0.0,0.0,0.0,0.9,0.9,0.84,1.31,1.51,1.31,0.68,0.84,0.84,0.54,0.56,0.56,1.56,1.5,1.5,0.0,0.07,0.07,21.0,2017.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2017-05-26,181.0,44.0,4.0,29.0,20.0,0.92,0.78,0.96,1.4,1.31,1.31,0.9,0.84,0.84,0.6,0.56,0.56,1.6,1.5,1.5,0.0,0.07,0.07,21.0,2017.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2017-05-27,0.0,0.0,0.0,0.0,0.0,0.92,0.78,0.96,1.4,1.31,1.31,0.9,0.84,0.84,0.6,0.56,0.56,1.6,1.5,1.5,0.0,0.07,0.07,21.0,2017.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2017-05-28,0.0,0.0,0.0,0.0,0.0,0.92,0.78,0.96,1.4,1.31,1.31,0.9,0.84,0.84,0.6,0.56,0.56,1.6,1.5,1.5,0.0,0.07,0.07,21.0,2017.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2017-05-29,274.0,54.0,7.0,27.0,67.0,0.91,0.88,0.7,1.25,1.43,1.31,0.7,0.84,0.84,0.62,0.56,0.56,1.62,1.5,1.5,0.0,0.07,0.07,22.0,2017.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2017-05-30,381.0,69.0,8.0,33.0,70.0,0.89,0.84,1.08,1.38,1.31,1.31,0.48,0.84,0.84,0.53,0.56,0.56,1.62,1.0,1.5,0.0,0.07,0.07,22.0,2017.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2017-05-31,378.0,69.0,12.0,21.0,81.0,0.92,0.92,0.84,1.25,1.31,1.31,0.66,0.84,0.84,0.6,0.56,0.56,1.58,1.5,1.5,0.0,0.07,0.07,22.0,2017.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2017-06-01,302.0,42.0,6.0,31.0,75.0,0.9,0.84,1.16,1.24,1.31,1.31,0.45,0.84,0.84,0.6,0.56,0.56,1.51,1.5,1.5,0.0,0.07,0.07,22.0,2017.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2017-06-02,195.0,57.0,4.0,17.0,19.0,0.87,0.88,1.05,1.37,1.31,2.62,0.9,0.84,0.84,0.6,0.56,0.56,1.2,1.5,1.5,0.0,0.07,0.07,22.0,2017.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2017-06-03,0.0,0.0,0.0,0.0,0.0,0.87,0.88,1.05,1.37,1.31,2.62,0.9,0.84,0.84,0.6,0.56,0.56,1.2,1.5,1.5,0.0,0.07,0.07,22.0,2017.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2017-06-04,0.0,0.0,0.0,0.0,0.0,0.87,0.88,1.05,1.37,1.31,2.62,0.9,0.84,0.84,0.6,0.56,0.56,1.2,1.5,1.5,0.0,0.07,0.07,22.0,2017.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2017-06-05,0.0,0.0,0.0,0.0,0.0,0.87,0.88,1.05,1.37,1.31,2.62,0.9,0.84,0.84,0.6,0.56,0.56,1.2,1.5,1.5,0.0,0.07,0.07,23.0,2017.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
